Palabra,IDF_Colima,IDF_Yucatán,IDF_Morelos,IDF_QR,IDF_Jalisco,IDF_Guerrero,IDF_Tamaulipas,IDF_Chiapas,IDF_BCS,IDF_Veracruz,IDF_NL,IDF_Guanajuato,IDF_Puebla,IDF_Tabasco,IDF_Mexico_City,IDF_Sonora,IDF_Mexico,IDF_Oaxaca,IDF_Coahuila,IDF_Michoacán,IDF_Sinaloa,IDF_Querétaro,IDF_Durango,IDF_Zacatecas,IDF_Chihuahua,IDF_Hidalgo,IDF_BC,IDF_Campeche,IDF_Tlaxcala,IDF_SLP,IDF_Aguascalientes,IDF_Nayarit
oportunidad,6.595148633653405,6.926795936208292,6.818310517251543,7.031348170461211,6.804754427274299,7.178880631611858,7.013375516736477,6.736448220303029,6.794931370831009,6.865273495084034,6.982903268742408,6.752466813120471,6.8191058539875185,6.69405495003011,6.946416171783963,6.7452303602223065,6.605434351638425,6.80169532517887,6.755297966578273,6.906756502107624,6.947033617653471,6.719149361235967,6.582744146279145,6.95014162586283,7.020812267554548,6.93569554192419,7.114668759034199,6.634525017905105,7.302618975744905,6.5169140109648325,6.42807964574953,6.7348730617262325
méxico,4.7936329894799865,5.244470308025699,4.536916111237137,4.591503012804331,4.911853857931126,4.946441147984572,5.069451465652793,4.879549448904013,4.802501206140803,4.801126898439836,5.263803152130004,4.7841896339182615,5.00131680482848,4.702247644282495,4.366574037755879,5.318461891174642,4.315500376197939,5.057726519787163,5.042607020825911,4.638914357557451,5.183445025392112,4.852813338242131,4.9245160696756125,4.211786075265291,5.17613039687215,5.043131373574169,4.900494623384207,5.110080318304397,4.561778951819704,5.007431195621651,4.8263637794093395,4.662032204077748
quiero,4.7462307505854024,4.886209320931332,5.350733522694796,5.082159329944199,5.142025217789975,4.752081612631139,4.956762007612841,5.063674432697118,5.215570913634187,4.939982633231457,5.085606621017096,5.219190261651934,5.260295235250351,4.911469857078097,5.307206101016193,4.603630846055046,5.207070266431204,5.200289584442034,5.0846164289034546,5.0405987428257095,4.938819585262003,5.183213910794794,5.2477430795468045,5.34455728274472,5.112881366564451,5.011668104118384,5.1621868448156505,4.926415577963976,5.133565275375382,4.980833883102385,5.267335575974413,5.054339227608401
andar,7.231137400373402,7.4214921780443985,7.256565448182698,7.140547462426203,6.84777181235799,6.7842264396079095,6.895592481080093,7.132343877395043,6.955274020906188,6.986634352088302,6.853798620841237,7.145509401230078,7.256728073730215,7.246844772895133,7.206996314457953,6.63813222466594,7.388193690888057,7.455621792585534,6.906528936302196,6.728508270701305,6.71064483958924,7.108989151441051,6.745263075776919,6.840942333897838,6.586773787002327,6.768641457261023,7.145921302538303,7.097148539853218,6.652031409603755,6.8127593940557745,6.768405451686732,7.1143626834311355
vacaciones,6.863412620248085,6.914674575675947,7.231872835592327,6.287770136274373,7.114909355578138,6.393360130920898,7.4398940340424735,6.680358753651986,6.240620635125279,7.044741982895583,7.397241549531059,7.263292436886461,7.662193181838379,7.346928231452115,7.625920575940122,7.31577521868992,7.419942389202638,6.619373768384915,7.160763074686438,7.2191311871497765,6.93050431570226,7.373681705668133,7.706674242931545,7.212505890330322,6.860469617479368,6.966467200590944,7.600176574815899,7.03999012601327,6.954312281476689,6.972389539647659,7.4348843851645166,6.2453248364075264
red,6.943455327921622,7.290463915637995,7.138782412526315,7.833694642986148,7.460031333778834,7.354771298075522,7.679123723108308,7.552197722955307,7.1463292576688975,7.388075309896741,7.498451451462572,7.668757544994626,7.172170685702151,7.373596478534277,7.463672685880244,7.363028103540465,7.809407155964361,7.578224114677866,7.620295404064878,7.288124058636727,7.486030118386157,7.232603107408227,7.275891326839091,7.1637157261608895,7.448256282381487,6.876855041901257,7.35723039620551,7.365412526447898,7.389630352734534,7.094991861739991,7.334800926607534,7.482087463556454
24,7.125776884715576,6.867607064817961,7.0952973005865765,7.179768175579484,7.063616061190587,6.806205346326685,6.674921118911272,6.816490927976566,6.912714406487392,6.879662232536134,7.0753905814640285,6.695771469443925,6.961719961186361,7.155872994689406,7.214151980053365,7.0957133339131175,7.259360819045089,6.863570728896957,6.906528936302196,6.749127557904041,7.149557881764944,7.16888729302212,6.870426218730926,6.726998074548621,7.448256282381487,7.174106565369188,7.194711466707735,6.634525017905105,6.843086646366465,7.312715345584861,7.160447539462756,7.887552571664617
jaja,3.6112508177464173,3.9225633078889084,4.54187070436182,3.968924522408548,4.092036773124594,4.201049568387107,4.04652866108705,4.287434493575636,4.210235250434637,4.002664534165227,3.835193295471826,4.226738168812215,4.394527192800746,3.6495325123066875,4.299442846764386,3.926961896227486,4.331836795517631,4.414769083751073,3.810858987411833,4.267699172492366,4.197628230869347,4.196259387813546,4.146940209498877,4.305604830482946,4.016421931257442,4.176453061637304,4.28781040686036,3.7926348298232,4.234566040611288,4.172531789292325,4.410615804345591,4.241232731969477
color,7.348920436029786,7.308163492737395,7.0334218968684885,7.565430656391468,7.460031333778834,6.899295769392697,7.041546393703173,7.355487428709252,7.605861587047338,7.296056411176489,7.457866171347494,7.2494991147541255,7.20887205255258,7.652309881003298,7.396832667754394,7.59834219047493,7.400772473094918,7.217210769140536,7.466144724237619,7.09396804419577,7.709173669700367,7.612092729113131,7.969038507399036,7.375024819828097,7.294105602554229,7.174106565369188,7.194711466707735,7.445455234121434,6.149939465806519,7.591428748053882,7.2012695339830115,7.1143626834311355
dio,6.595148633653405,6.800915690319289,6.902393634462085,6.862527300886159,6.773663840204268,6.605534650864533,6.562653817040191,6.775668933456311,6.912714406487392,6.894261031957287,6.629413604438962,6.727774200530099,6.884488613250371,6.473654884661651,6.828633136127579,6.661848751283255,6.8143932679606785,6.724734284042742,6.906528936302196,6.525984006589831,6.477029988407735,6.743054882089521,6.688104661936971,6.696692725053292,6.87916175049152,6.671002987697108,6.789246358599571,7.097148539853218,6.7430031878094825,6.6469671392130305,6.48750306622033,6.906723318652891
luna,7.348920436029786,7.572315067778982,6.601639480442951,7.179768175579484,7.529989922385744,7.211670454434849,7.264689945017383,7.286494557222301,7.257554892779122,7.011125372096598,7.5103563539688905,7.608132923178191,7.154313068302145,7.688677525174172,7.555303008726169,7.159429148299226,7.264870474856059,6.7624746120255885,7.332613331613096,7.09396804419577,7.3524987257616345,7.651313442266413,7.632566270777823,7.072743947955163,7.238535751399418,7.3411606500323545,7.397235730819209,7.532466611111063,7.222576268071369,7.234753804115149,7.4348843851645166,7.281416768094302
compartir,7.348920436029786,7.002781843186214,6.994201183715208,7.090537041851541,7.0500718360828305,7.057519774607591,7.282708450520061,6.881029449114137,6.871892411967137,6.916566789471585,7.402603492672444,7.121117948105919,6.613842727951157,7.177851901408181,6.899459188696192,7.059345689742243,6.803885290362263,7.102800417962792,7.502512368408494,6.906756502107624,7.129355174447425,7.373681705668133,6.464961110622761,7.1401852287506955,6.999306062333583,7.099998593215466,7.35723039620551,7.291304554294176,6.176607712888681,7.312715345584861,7.047118854155753,7.040254711277414
llega,6.483922998543181,6.800915690319289,6.975152988744513,6.769868470403454,6.881294504396633,6.949306189967358,6.93333280906294,6.9264918231908945,6.689570855173183,6.886934991865214,6.869448392508366,6.848610673673373,7.053387149712185,6.707848272162446,6.869760427551443,6.607360565999186,6.953979169493907,6.863570728896957,6.791016049180352,6.956766922682285,6.998326912041021,6.890507613232653,7.013527062371599,6.681877639268151,6.860469617479368,6.876855041901257,6.971567915393526,6.752308053561489,7.079475424430695,6.863190247682667,6.741737204604571,6.501258210544727
mas,5.350824533803903,5.623088166097675,5.7921533077988565,5.565011101667784,5.597628703888748,5.309562928037929,5.33161694272275,5.690479665120342,5.947633510443805,5.781049943868025,5.32585374265832,5.832848291153641,5.824916873785861,5.404784565192279,5.550892553561732,5.398852606507859,5.3158082349324305,6.04088949614511,5.5460758063661935,5.74513124561078,5.361205570858504,5.976087789294309,6.0231283583437225,6.130700719978593,5.478815635915979,5.7137042320955755,5.1049071379923525,5.725669264518468,6.098646171418969,5.666137886201304,5.913415245676373,5.388852599744282
tanta,6.655773255469841,7.159127913576907,7.11680350580754,7.066439490272481,7.027897978588508,7.178880631611858,7.146906909360999,7.320396108897983,6.871892411967137,6.986634352088302,7.1270919558409185,7.040148885572251,7.102577393902957,7.0142224776263795,7.110228762522959,7.213496369569501,7.150161527080097,7.279731126121869,7.160763074686438,7.09396804419577,7.129355174447425,7.041547870645518,7.275891326839091,7.375024819828097,7.294105602554229,7.21332727852247,7.211518585024116,6.934629610355443,6.954312281476689,6.972389539647659,7.243829148401807,7.194405391104672
puesto,7.482451828654308,7.441694885361918,7.231872835592327,7.419718845210075,7.194553418638064,7.568345398373581,7.483379145982212,7.59664948552614,7.257554892779122,7.400196670429086,7.243855103596557,7.36557128600688,7.3069899085111025,7.373596478534277,7.2983925949411415,7.395817926363456,7.419942389202638,7.1583702691176025,7.540252696391342,7.36223203079045,7.280178064182009,7.343828742518452,6.805887697593355,7.569180834269054,7.211867504317257,7.436470829836679,7.161921643884744,7.291304554294176,7.590301048196686,7.522435876566931,7.3835910907769655,7.482087463556454
raro,7.482451828654308,7.462314172564653,7.900922464573212,7.526964375563673,7.756763241750533,7.568345398373581,7.706522697296422,7.915103216644676,7.692872964036967,7.602223298302373,7.360492007322318,7.7787584402089545,7.892716840450211,7.373596478534277,7.645073008154879,7.640014886875498,7.888656527618502,8.005668129504805,7.620295404064878,7.62459629525794,7.3524987257616345,7.593044534142437,7.563573399290871,7.605548478439929,7.294105602554229,7.94729645360267,7.956851518754632,7.532466611111063,7.9957661563048505,7.591428748053882,7.671273163228746,7.376726947898627
jugar,6.863412620248085,6.879167887219037,7.54424752063448,7.489923103883323,6.851441541246952,7.116360274630524,6.883322388488279,6.755866306160131,7.318179514595556,7.061983789330089,6.514667986553414,6.8304283545901825,7.119526952216729,6.750407886581242,7.110228762522959,7.3005077465591315,6.974429779965198,7.1583702691176025,6.866523601688497,6.882658950528564,6.866990909979934,7.074700077962419,7.227101162669658,7.212505890330322,6.738579799870331,6.561002092482779,6.800419659197696,6.934629610355443,7.014936903293124,7.116970768458766,6.978125982668802,7.281416768094302
amiga,6.17026543968814,6.270920150445578,6.226946031001541,6.3382009899012655,6.511822998936374,6.569816568262454,5.347242260625831,6.2103551244062505,6.065416546100189,6.076816134719764,6.256738319153789,6.226752576860729,6.181257313623799,6.1562006538762,6.547381954006089,6.128870322876131,5.968101950184876,5.772075907997712,5.698482806588625,6.371833326762573,6.296446051512321,6.600491817434651,5.771813930062816,6.337037152976421,6.600958421994283,6.183707861341311,6.413858705728685,6.292775724183048,6.420229795546431,6.35928506676125,5.8467238711777005,6.3471075307174685
instagram,6.863412620248085,7.290463915637995,7.649608036292306,7.4368132785693755,7.3946485745159825,6.7842264396079095,7.398221337641905,6.370203825348146,6.794931370831009,6.858156027315171,7.391908203555697,7.350303813876091,7.856349196279337,7.583317009516346,7.479933206752024,7.256055983988297,7.565527706170973,7.8805049865508,7.907977476516659,7.2191311871497765,6.947033617653471,7.734695051205463,7.786716950605081,7.1401852287506955,7.294105602554229,7.387680665667247,7.705537090473726,7.097148539853218,6.8971538676367405,7.397272733612924,7.083486498326628,7.040254711277414
compromiso,7.231137400373402,7.572315067778982,7.54424752063448,7.808376835001858,7.765895725313806,7.617135562543013,8.111987805404587,7.286494557222301,7.692872964036967,7.7815642269581895,8.209509558589048,7.291463313853158,7.474981639750233,7.488006829712021,7.803375943082903,7.1463570667318725,7.659346461388628,7.1583702691176025,7.540252696391342,7.253032738825458,7.377816533745925,7.631510814970233,6.805887697593355,7.051237742734199,7.671399833695697,7.387680665667247,7.85506882444469,7.627776790915388,7.148468295917647,7.210061191524778,7.671273163228746,6.971261839790462
dentro,7.030466704911251,6.856178368994338,6.902393634462085,6.8432959389582715,6.688922611749177,6.875198217813636,7.212504191846812,6.498037196858031,7.200396478939173,6.939381467237757,7.007949300668495,7.007359062749261,6.918856256754578,6.995530344614227,6.957466007970548,6.4862161826400975,6.786613703853603,7.102800417962792,6.927148223504933,6.882658950528564,7.1701771689676805,6.890507613232653,6.558051533688773,6.876033653709109,6.898209945462215,6.998215898905523,6.800419659197696,6.8858394461860115,6.69648317217459,7.094991861739991,6.46730035890281,7.194405391104672
presidente,5.09762863742329,6.180223588974766,4.976737342311269,5.751053098575642,5.672786544905306,5.4310842858049195,5.914763228068367,5.267156939612171,5.760034896549007,5.58831579800161,6.265322062845181,5.7139584485220665,5.437569630314045,5.31808770306607,5.428997158070115,5.62369443165226,5.277980490541468,5.48260971375243,5.71694486942836,5.496364589408673,5.65230645005907,5.481117537318112,5.215377795044773,5.1843576430380365,5.997423400124025,5.5880160169320785,5.767595111067589,5.819488019736123,5.709988181627186,5.7819697017264255,5.519510959969285,5.520428957533
tema,6.483922998543181,7.128822564081578,6.627956788760325,6.752324160752544,6.475829396288469,7.029348897640895,7.212504191846812,6.998812484770521,6.453182077108952,6.719319582460955,6.698761022995751,6.536012249957057,6.470054835159446,6.667026277642191,6.581124611584352,6.661848751283255,6.7267952086426925,7.02483887649308,7.0371491187192605,6.728508270701305,6.998326912041021,6.4393724682913,6.40042258948519,6.652890102394899,6.659798922017217,6.794616943664284,6.8347087326763285,6.934629610355443,6.60947179518496,6.469285961975578,6.882815802864476,6.788940282996508
perra,7.636602508481567,8.00131067329734,8.99953475324132,8.129960459129322,7.8225146193133135,7.5218253827386885,7.652455476026146,8.12274258142292,7.893543659499119,7.763864649858789,7.808068600780609,7.755768921984255,7.911408973462364,7.583317009516346,8.111767202499246,7.879244575941332,7.941578929072844,7.279731126121869,8.025760512173042,7.442274738463986,7.745541313871242,8.730123103638341,7.632566270777823,7.605548478439929,7.905014684877202,8.129618010396625,7.337812310348409,7.984451734854121,7.70808408385307,7.556337428242612,8.076738271336911,7.887552571664617
sábado,6.483922998543181,6.428240405034115,6.003802479687331,6.606907160894041,6.468282190653086,6.569816568262454,6.362787950595328,6.305665304210575,7.046245799111915,6.381965900211936,6.479881870467999,6.54952596912378,6.305751783868169,6.640708969324818,6.248472818960525,6.360263773662483,6.536441480151473,6.4510384535657,6.467615894126492,6.357648691770616,6.296446051512321,6.628862514563867,6.128488874001548,6.316417865773686,6.69057058068397,6.406851412655521,6.894606874257397,6.464625981109708,6.123963979403259,6.689526753631826,6.42807964574953,6.971261839790462
corazón,5.994374773224475,6.233648755648346,6.166321409185105,6.159718209414477,6.262838216438277,5.90333763478467,6.233795830404224,5.61251812365063,5.6719276290387395,5.830565008395405,6.340491606223861,6.022505659437809,5.863107672518251,5.742767376118859,6.261544900527878,6.162286319795975,5.8662218042352325,5.92622658782497,6.002558688816082,6.015158382823841,6.296446051512321,6.221002195729747,5.68665612172251,6.286264827602999,6.104521535680393,5.696004654996175,6.369075103101711,6.059160873001543,5.780192440300435,6.178701129865836,6.061835250794647,5.829164439182614
dando,6.789304648094363,7.206380798427453,6.920093211561486,7.140547462426203,7.006205153977248,7.029348897640895,7.212504191846812,6.9264918231908945,7.200396478939173,6.894261031957287,6.844524984055909,7.018169978853476,6.9258738294132245,7.0724913857503555,7.128188428921151,6.936285596985016,6.999535701096274,7.130199392150906,7.060679616129455,7.123821007345452,7.1701771689676805,7.041547870645518,6.837636395907935,6.95014162586283,7.042791174273322,6.905842578774509,7.194711466707735,6.794867667980284,6.843086646366465,6.916300072996615,7.288280910972641,7.040254711277414
escuchar,6.863412620248085,6.728344997484453,7.053624604186009,6.787726087803461,6.658150953082424,7.029348897640895,6.972553522216222,6.859050542395361,6.723472406848864,7.053325726586975,6.872607952798734,6.695771469443925,6.947226953883794,6.680449297974332,6.833529106739786,6.915451510082174,6.868656126520046,6.6532753200605965,6.828057320860702,6.882658950528564,6.807271675278312,6.968216597559969,6.608061954263435,6.858334076609708,6.937430658615496,6.743323649276734,6.6543270407002,6.985922904742994,6.38632824387075,6.898281567493936,6.9453361598458105,6.3471075307174685
jueves,7.482451828654308,6.939066028800106,6.725937197120529,7.4368132785693755,7.2423078499339635,7.3170309700926754,6.636081285595009,7.25370473439931,7.382718035733127,7.143476823581272,7.004332660198307,6.649609427680763,6.413640745879355,7.45815386656234,6.7232726204697535,6.694371942988815,6.929978017394364,7.312520948944861,6.809365187848549,7.009410656167708,7.0340449946431,7.132519648851245,6.3013316868409595,6.519358709770376,7.042791174273322,6.718631036686363,7.35723039620551,6.496374679424288,6.8971538676367405,7.011610252800939,7.488951606434792,7.1143626834311355
próxima,7.348920436029786,7.5493255495542835,8.172856180056854,7.647108687405736,7.721045159148454,7.840279113857223,7.888844254090377,7.643169501161034,7.257554892779122,7.7815642269581895,7.63113789262153,7.64813825779189,7.6475943824172266,7.583317009516346,7.728574730000205,7.519870575033435,7.781236278997665,7.279731126121869,7.802616960858832,7.981271239196673,7.996855742152149,7.631510814970233,6.904327770406607,7.682509519576057,7.758411210685327,7.29670888746152,7.762695504313674,7.532466611111063,7.9957661563048505,7.788139042299936,7.546110020274741,7.281416768094302
cuerpo,6.789304648094363,6.513233617867508,6.920093211561486,6.660974382164317,6.87374729876125,6.6616241175155775,6.883322388488279,6.576818074711145,6.625032334035612,6.479039748903758,7.007949300668495,6.6879282919828995,6.568494907972698,6.590065236506063,6.773987713048769,6.855433500355921,6.752940488747015,6.78189269788269,7.060679616129455,6.445941298916295,6.723890066339261,6.72705454074308,6.688104661936971,7.009565046333631,6.675066394148005,6.500377470666344,6.75645653577658,6.672265345887952,5.6443908991413725,6.3910337650758295,7.083486498326628,6.213576138092946
puedes,6.432629704155631,6.15173163318046,6.4236563252475944,6.304299438225584,5.977199045616296,6.243419983629983,6.246616518833285,6.176832432367607,6.262126840346243,6.326276994351348,6.249923982734059,6.3250227982935305,6.17459062226561,6.148232484227023,6.195233367617488,6.196857663861064,6.351900166619206,6.2710670741167,6.480861120876513,6.26361974212234,6.377939085763504,6.174264717878057,6.264290415160611,6.182886473149163,6.558994222895251,6.289068376999137,6.2586181075374006,6.241482429795498,6.652031409603755,6.241502031104866,6.061835250794647,6.041725881166287
pareja,7.482451828654308,6.790220401202541,7.448937340830155,7.1152296544419125,7.264286756652739,6.721047537986378,7.1956970735304315,7.050105779158071,6.912714406487392,6.858156027315171,7.212249764181226,7.157931921228635,7.102577393902957,7.0142224776263795,7.00147594896699,7.213496369569501,6.76627401961648,6.976048712323648,7.134787588283177,6.7916871723228365,7.4304602672313464,6.827137999300064,7.632566270777823,7.072743947955163,7.448256282381487,7.099998593215466,6.945250607076152,6.794867667980284,7.148468295917647,7.011610252800939,7.160447539462756,6.683579767338681
veces,5.962626074909895,5.660191916301052,6.19185471119027,5.851809391472557,5.861463093581638,5.876669387702509,5.9194036076248695,5.83566167496484,5.814102117819282,5.781049943868025,5.833763585509146,5.908746774081151,5.792656011567639,5.711514832614754,5.945865096292068,5.823735800473124,5.968101950184876,6.23638151612881,5.915547311826453,5.74513124561078,5.799631164815929,5.7672786969291865,6.097236330497444,6.0415729400825855,5.725489684640383,5.787812204249297,5.8863786470575565,5.599628543623103,5.836281906951478,5.764577959014557,5.774153178342865,5.808111029984782
hicieron,6.383839539986199,7.159127913576907,7.1612552683783735,7.15345086726211,6.964182164202401,7.211670454434849,7.041546393703173,7.0767740262402326,6.832671698813856,7.053325726586975,6.937990712061586,7.029099049385667,7.119526952216729,6.995530344614227,6.951925827594933,6.990352818255292,6.995307364986753,7.217210769140536,7.579473409544622,6.931449114697996,6.998326912041021,6.8998973535824915,7.227101162669658,6.969559711719932,6.917628031319317,6.794616943664284,6.971567915393526,6.8858394461860115,7.302618975744905,6.916300072996615,6.768405451686732,6.7348730617262325
llegue,6.943455327921622,7.4833675817624865,7.511457697811489,7.386382424942483,7.194553418638064,7.354771298075522,7.179167771579221,7.22195603608473,7.318179514595556,7.011125372096598,7.271763891713634,7.462421111996797,7.8041634431087665,7.295634937064565,7.31612704988091,7.3005077465591315,7.588170182920733,7.381513820431812,7.502512368408494,7.288124058636727,7.403792020149186,7.756673957924239,7.327184621226641,7.346037282954844,7.5172491538684385,8.0343078305923,7.246004761095286,7.365412526447898,7.079475424430695,7.162433142535523,7.243829148401807,7.376726947898627
busca,6.943455327921622,7.128822564081578,7.390096840807221,7.370121904070703,7.407387600293412,7.086507311480843,8.24551919802911,7.191184377417977,7.0950359632813464,7.516456476544948,7.345146437647657,7.196153134048832,7.069516531642068,7.223314275484939,7.241451218541003,7.501178442021282,7.333468791198811,7.279731126121869,7.707306781054507,7.1545926660122054,7.25718854595731,7.181309813020677,7.327184621226641,7.2904674318000335,7.352946102577162,6.93569554192419,7.482393539159516,7.365412526447898,7.590301048196686,7.2860470985027,6.91358746153123,7.194405391104672
2022,5.367918967163202,5.8200864373075625,5.551817355944274,5.683125757290728,5.854655715353613,5.4143708048311785,5.869506636480246,5.45658332202987,5.734059410145746,5.4267933807935735,5.889013539028472,5.690633775955657,5.701684233361913,5.706399731947984,5.753076623759396,5.709418972793228,5.5985197281510235,5.145373826845919,5.510082203718288,5.496364589408673,5.301585267696337,5.764243793234033,5.308778970133174,5.029267554968842,5.725489684640383,5.483443213012502,5.859710399975395,5.355650905406051,5.333178329279398,5.530005711876724,5.41647873407105,5.653960350157523
pública,7.125776884715576,7.595845565189176,7.0334218968684885,7.833694642986148,7.400997802194641,7.434814005749058,7.652455476026146,7.22195603608473,7.318179514595556,7.602223298302373,8.023179980397554,7.263292436886461,6.969046001278434,7.488006829712021,7.300347629776945,6.946867706315553,7.287217773548055,7.102800417962792,8.025760512173042,7.484834352882782,7.745541313871242,7.520285179860008,7.3812518424969165,6.326674365940875,7.5172491538684385,7.254149273042724,7.575483962225528,7.365412526447898,6.69648317217459,7.073485656519027,6.852962839714795,7.281416768094302
claro,5.644172343791361,6.277269378124236,5.934809608200379,6.108184559299294,5.896212941646376,6.146959717442421,6.058933018897945,5.891901393287715,6.262126840346243,6.063912729883857,6.032569652424335,6.014505616770733,6.023767732531026,5.987302117414386,5.880853202364593,6.314012756011727,5.722848146515661,6.306999083342763,5.938536830051151,6.0559803773440954,6.121397254047446,5.900375967558612,5.64665078710881,6.435477225789674,6.070330170932113,5.954866288912464,5.966046049791427,6.080214282199376,6.321789722733179,6.1278427126323445,5.997296729657075,6.123963979403259
apoyando,7.482451828654308,8.198020967543396,8.237394701194425,8.201419423111465,7.9799067930647425,8.214972563298634,7.994204769748203,8.38510684589041,8.299008767607283,7.836624004141218,7.792068259434168,7.396823829510984,8.031553285304426,8.21192566893872,8.056078296638658,7.879244575941332,7.818976606980511,7.941129608367235,7.662855018483674,8.135421919023932,8.476428822414036,8.730123103638341,7.327184621226641,8.193335143342047,8.076864941803862,8.640443634162615,8.030959490908355,7.733137306573215,6.073953558828598,8.033261500332921,7.671273163228746,7.5998704992128365
pocos,6.943455327921622,7.837007622006064,7.448937340830155,7.713066655197533,7.413818490623703,7.973810506481746,7.76368111113637,7.979641737782247,8.144858087780024,7.696042053520028,7.824329121652389,7.7787584402089545,7.60503476799843,7.765638566310301,7.790514029440496,7.661521092096462,7.809407155964361,8.228811680819016,7.907977476516659,7.729956810915767,7.6740823498890975,7.779146813776298,8.479864131165026,7.765891128515108,7.758411210685327,7.793145773775412,7.527855913236273,7.445455234121434,7.590301048196686,7.556337428242612,7.671273163228746,7.5998704992128365
buscando,7.125776884715576,7.174632100112873,7.900922464573212,7.489923103883323,7.199748235515168,7.72249607820084,7.576469569048224,7.320396108897983,7.318179514595556,7.516456476544948,7.360492007322318,7.36557128600688,7.550967546728154,7.400995452722391,7.447672344533803,7.363028103540465,7.77201962389274,7.4948425057388155,7.502512368408494,7.401452743943731,7.377816533745925,7.404453364334887,7.275891326839091,7.569180834269054,7.383717761243916,7.21332727852247,7.228613018383417,7.984451734854121,7.222576268071369,7.2860470985027,7.121226826309475,7.733401891837359
fútbol,6.655773255469841,7.4214921780443985,7.578149072310161,7.322869019220158,6.86253222794111,7.904817634994794,6.972553522216222,7.22195603608473,6.871892411967137,7.329579103215132,6.329400919529703,6.664761232701365,7.102577393902957,7.052688758454176,7.217749106234215,7.852576328859171,6.995307364986753,7.2479824278072895,7.271988709796662,7.036809630355822,7.327806113171263,6.9482159308533,6.870426218730926,6.544676517754666,7.383717761243916,6.718631036686363,7.65146986920345,7.157773161669653,6.954312281476689,7.094991861739991,6.882815802864476,7.376726947898627
cosa,6.337319524351306,6.521330828100127,6.6827650252553195,6.52052254669522,6.557346253960458,6.605534650864533,6.545109507389282,6.453585434287198,6.594260675368858,6.42242085490425,6.532525603953421,6.5983161332932125,6.511062858886823,6.369393874337242,6.4516529260281015,6.492950214821441,6.492105666331422,6.706385145374545,6.671214849367732,6.316263475607762,6.322879308580477,6.421672891191899,6.40042258948519,6.790511480270947,6.349643993713378,6.84868416493456,6.429243624568164,6.598157373734231,6.7430031878094825,6.401844681180045,6.371990179098486,6.683579767338681
mínimo,7.636602508481567,7.526852693702225,7.613240392121431,7.471904598380645,7.559403807592038,7.668428856930563,7.552372017469164,7.743252959718016,7.893543659499119,7.6797815326482475,7.32504525832657,7.350303813876091,7.770827022841174,7.617218561192027,7.537780658033966,7.5583368558612305,7.684244013010355,7.578224114677866,8.159291904797564,7.575806131088509,7.745541313871242,7.734695051205463,7.87372832759471,8.416478694656258,7.553616798039314,7.72415290228846,7.438908427219777,7.2223116828072245,7.841615476477592,7.665536720207603,7.671273163228746,7.733401891837359
historia,6.292867761780472,6.290090066553298,6.141423857563378,6.326772294077643,6.115122188821798,6.135531021618798,6.589561269960115,6.4681842337083495,6.030325226288919,6.057522931785086,6.261879718654208,6.1976243039377055,6.321019255998958,6.330554041020978,6.064785141735527,6.1241864735637055,6.230919489571361,6.098597813765757,6.276560657363783,6.189511769968618,6.229193824503154,6.202044281985134,6.442982203903986,5.966911411313566,6.372116849565436,6.183707861341311,6.413858705728685,5.979118165328007,6.7430031878094825,6.269672908071563,6.088863923182566,6.278114659230517
culo,7.482451828654308,7.099408678875285,7.687348364275153,7.102807134443355,7.275460057250864,7.477373620167855,7.246990367917982,6.51330466898882,7.788183143841292,7.3182795479611995,7.391908203555697,7.689810954192458,7.787356324792385,7.550527186693356,7.489345040934372,7.429719478039138,7.369617305315122,7.53566450025907,8.090299033310613,6.982742409085546,7.82250235500737,7.404453364334887,7.563573399290871,7.237823698314611,7.4154664595584965,7.064907273404196,6.800419659197696,6.794867667980284,7.389630352734534,7.7455794278811405,7.894416714542957,7.194405391104672
pos,7.348920436029786,7.932317801810389,8.237394701194425,7.5460125705343675,7.5156011849336455,8.127961186309005,7.706522697296422,7.979641737782247,7.382718035733127,7.875090284969013,7.194628162831406,7.7787584402089545,7.94987525429016,7.518778488378775,7.5886822308000035,7.993654927119076,8.020716249631569,7.941129608367235,6.906528936302196,7.009410656167708,7.303708561592203,7.452462583521247,7.227101162669658,7.534089514457784,7.238535751399418,8.129618010396625,6.714345050426453,7.984451734854121,7.70808408385307,7.234753804115149,7.671273163228746,7.733401891837359
pasa,6.0271645960474665,5.9722230177631195,6.149654356699894,6.203951464391302,6.029138334858353,6.4232130940705785,6.19629143494577,6.176832432367607,5.916380966939701,6.116556463369279,6.028479667172809,6.18810042242645,6.1679680815051166,5.890764190371739,6.0562889139064415,6.152624408884239,6.162581711458641,6.52406358858059,6.234001042944987,5.995355755527661,6.296446051512321,6.133990818740118,6.211180589846662,6.276412531159987,6.070330170932113,6.025483856126417,5.951517949228518,6.1236993941391145,6.098646171418969,6.18743480983459,6.035517942477273,6.3471075307174685
