Palabra,IDF_Norte,IDF_Sur,Diferencia_IDF
caes,9.048543645195586,8.741781789829144,0.3067618553664424
secundaria,8.493268442041433,8.18651938540816,0.306749056633274
pasen,8.02024038072714,7.7136033500849495,0.3066370306421904
bajar,8.029630673049372,7.7235543378015095,0.3060763352478624
construcción,8.003209827007902,7.697740362477017,0.3054694645308853
porquería,8.45584268487362,8.150532286288865,0.30531039858475495
atención,6.58390056064609,6.278743429666734,0.3051571309793566
área,7.9401732026542104,7.6350918900041655,0.3050813126500449
región,8.06835448363672,7.763356914929305,0.3049975687074147
cancelar,8.837959697884946,8.533426294417168,0.3045334034677776
grandes,6.965702665329423,6.661448719259059,0.3042539460703644
representan,8.88247016209312,8.578712524294964,0.30375763779815657
anti,8.845811091141504,8.542466262075278,0.3033448290662264
seguidos,8.836636521807407,8.533426294417168,0.3032102273902382
mataron,8.936971869538482,8.634276788927181,0.3026950806113007
internacionales,9.17420085933604,8.871533614123955,0.3026672452120849
edificio,9.09712551942241,8.794458274210326,0.3026672452120831
farmacia,9.198595941420756,8.895932469656401,0.3026634717643546
probé,9.198595941420756,8.895932469656401,0.3026634717643546
carácter,9.134179505499272,8.831870325604052,0.30230917989521977
logré,9.211254845412899,8.908945665517681,0.302309179895218
mesa,7.552808813238362,7.250526276487215,0.3022825367511466
obrador,7.748737701539068,7.446483095018223,0.3022546065208447
presencia,7.906890361404106,7.604662689821932,0.3022276715821741
chingar,8.281272186468101,7.9791127615083255,0.30215942495977544
perdí,8.181883473881276,7.879933738791277,0.3019497350899991
cobra,8.827627269056066,8.52603226646605,0.30159500259001604
29,8.16632535770419,7.864825753393629,0.30149960431056133
significa,7.762924239678668,7.46174246625137,0.3011817734272979
debemos,7.539554402181025,7.238503490000849,0.3010509121801759
hacienda,8.545269858200294,8.24437769187771,0.3008921663225834
dale,8.002784385554701,7.702041497422319,0.30074288813238237
lame,9.20961448725,8.908945665517681,0.30066882173231946
cambiado,8.750551929142437,8.449956361746024,0.3005955673964138
junio,8.434558579859422,8.135135825465738,0.2994227543936834
reflejo,8.936971869538482,8.637604042123156,0.29936782741532575
finalidad,9.005255838797556,8.7062131114636,0.29904272733395665
trauma,9.005255838797556,8.7062131114636,0.29904272733395665
medida,8.511016613547705,8.21217306578687,0.29884354776083555
23,7.793954380700671,7.495161334164586,0.29879304653608507
drama,9.03035982311015,8.732388981875092,0.2979708412350579
barata,9.039369075861488,8.741781789829144,0.2975872860323445
solita,9.039369075861488,8.741781789829144,0.2975872860323445
conocido,8.29122317418466,7.993864409873619,0.29735876431104113
narco,8.376676271845039,8.0794481092394,0.2972281626056379
piña,8.782112287483347,8.484938670007214,0.29717361747613324
alianza,8.89439296536833,8.597233945839037,0.2971590195292926
llaman,8.318578158536097,8.021493629808875,0.2970845287272219
pobres,7.6210736174537,7.324401630033262,0.29667198742043777
capital,8.00080614038143,7.7042130577627175,0.2965930826187124
tinder,9.192384681421476,8.895932469656401,0.2964522117650752
go,8.904702608969696,8.608250397204621,0.2964522117650752
daba,8.511016613547705,8.214972563298634,0.2960440502490709
compromisos,9.217706547830854,8.921958861378961,0.2957476864518931
quemar,9.217706547830854,8.921958861378961,0.2957476864518931
cumplimos,9.217706547830854,8.921958861378961,0.2957476864518931
apunto,8.933281815889671,8.637604042123156,0.2956777737665153
amanecer,7.881060885447961,7.58593926599958,0.29512161944838056
narrativa,9.062629083678935,8.767808181551704,0.2948209021272312
nena,8.804367261238621,8.509691817408797,0.29467544382982425
valor,7.538708020008133,7.244437827161451,0.29427019284668177
agarra,8.827627269056068,8.533426294417168,0.2942009746388994
abuso,8.500783097146368,8.20721019495562,0.29357290219074805
aumento,8.51232124665475,8.219282819615783,0.293038427038967
tenis,8.622914514393937,8.330470006501946,0.2924445078919913
canadá,8.948208297464511,8.655787864208593,0.29242043325591816
invertir,8.948208297464511,8.655787864208593,0.29242043325591816
engañar,8.745475743410427,8.453055310154511,0.2924204332559164
débil,9.11351922227977,8.821108366868948,0.29241085541082157
fm,8.353086991707492,8.060754641694336,0.2923323500131563
bienestar,7.462173573120098,7.16991955380007,0.29225401932002804
contagio,9.18757739559151,8.895932469656401,0.2916449259351097
tribuna,9.18757739559151,8.895932469656401,0.2916449259351097
perrita,8.782112287483347,8.490467361548237,0.2916449259351097
nómina,9.18757739559151,8.895932469656401,0.2916449259351097
creciendo,8.821710040232565,8.53034371401832,0.29136632621424496
locos,8.601634707184537,8.31028274310296,0.2913519640815778
tranquilidad,8.553548832582607,8.262205202286607,0.29134363029599974
ausencia,8.701970054915613,8.410695349860562,0.2912747050550504
benito,8.499237500861533,8.208032225787349,0.2912052750741836
formar,8.753109479475821,8.462078909802981,0.2910305696728397
pagando,8.804367261238621,8.5134624697454,0.29090479149322057
laura,8.701970054915614,8.41113323761297,0.2908368173026439
transformación,8.022908312839016,7.7323267739073005,0.2905815389317157
ocupado,9.005255838797556,8.714679382036785,0.29057645676077115
asistir,8.874390298061478,8.583851541672175,0.29053875638930293
ocurre,8.701970054915614,8.411452066038741,0.2905179888768732
entro,8.422162160947902,8.131803586283915,0.29035857466398696
culpa,7.201994764560733,6.9116417958076655,0.2903529687530675
montón,8.948208297464511,8.658007798103688,0.29020049936082337
silencio,8.180511895843791,7.890479433772339,0.2900324620714523
gonzález,8.740450575483678,8.450800299580603,0.28965027590307457
títulos,9.198595941420756,8.908945665517681,0.28965027590307457
presidencia,8.353481809899106,8.063944458699721,0.2895373511993853
minería,8.599790730689392,8.31028274310296,0.2895079875864326
emociona,8.955842033529905,8.666957687041691,0.2888843464882136
anual,8.65694914452934,8.368105791756813,0.2888433527725276
felicitaciones,8.047303394923732,7.758674509687451,0.28862888523628083
family,9.03035982311015,8.741781789829144,0.28857803328100573
espejo,8.609268443249931,8.320807494210861,0.28846094903907016
corrupta,8.936971869538482,8.648617505781456,0.2883543637570263
querer,7.256013859392259,6.967849366619596,0.28816449277266276
octubre,7.11395905135182,6.825960094811035,0.2879989565407852
cuello,8.618977486178483,8.331064713766446,0.28791277241203694
lupita,8.804149379141837,8.516493753270797,0.28765562587103943
brujas,9.20961448725,8.921958861378961,0.28765562587103943
consumir,9.20961448725,8.921958861378961,0.28765562587103943
americana,9.20961448725,8.921958861378961,0.28765562587103943
prenda,9.20961448725,8.921958861378961,0.28765562587103943
culturas,9.20961448725,8.921958861378961,0.28765562587103943
vil,9.20961448725,8.921958861378961,0.28765562587103943
despedir,8.92521313112402,8.637604042123156,0.28760908900086335
mandaron,8.597861104366848,8.31028274310296,0.287578361263888
deportiva,8.712194954171123,8.424624676112908,0.2875702780582152
verdadero,7.909879918065028,7.6224345364113715,0.2874453816536562
vergüenza,7.33949242392633,7.052093202786165,0.2873992211401655
felicidad,6.938614086764905,6.651462656745462,0.2871514300194429
hechos,7.846222818607214,7.559395509435578,0.28682730917163646
marcas,8.701970054915614,8.415643258760785,0.2863267961548299
bunny,9.06741380918701,8.781445078349046,0.28596873083796304
maíz,8.877668998334558,8.591725720156244,0.2859432781783138
saludo,7.810041074698766,7.524275337549636,0.28576573714913067
principios,8.628423478077488,8.343187261823404,0.28523621625408424
plena,8.50829126697653,8.223401751671803,0.2848895153047266
aguas,8.229888626525682,7.945213105665926,0.2846755208597562
chorizo,8.918788047453045,8.634276788927181,0.284511258525864
limpieza,8.701970054915614,8.417568445594808,0.28440160932080616
preparado,8.735192578000108,8.450800299580603,0.28439227841950476
sunset,8.406764710213071,8.12259090085978,0.28417380935329106
principalmente,8.921630553568765,8.637604042123156,0.2840265114456084
bodas,8.599790730689392,8.315823057808647,0.2839676728807454
amigas,7.411377102700459,7.1276507109008245,0.2837263917996342
feministas,9.048543645195586,8.765104629291791,0.28343901590379517
sub,9.048543645195586,8.765104629291791,0.28343901590379517
space,8.558129018689723,8.274690002785928,0.28343901590379517
herencia,8.971468305281956,8.688029289378163,0.2834390159037934
39,8.745475743410429,8.462078909802981,0.2833968336074477
bonitos,8.150061969647714,7.866889743476269,0.28317222617144555
presenta,8.296198390923555,8.013065930903654,0.28313246001990144
pagados,8.891160756131466,8.608250397204621,0.2829103589268449
valido,8.891160756131466,8.608250397204621,0.2829103589268449
filas,8.874390298061478,8.591725720156244,0.28266457790523347
platicar,8.208095206987464,7.925599605658281,0.28249560132918283
estreno,8.731808454178768,8.449956361746024,0.2818520924327448
condiciones,8.048918493174407,7.7671727102094215,0.2817457829649852
mood,9.008522291358819,8.727692577898065,0.28082971346075425
uñas,8.220226114234597,7.939464238091227,0.28076187614337034
marcelo,9.048543645195586,8.767808181551704,0.28073546364388235
millonario,9.048543645195586,8.767808181551704,0.28073546364388235
amlo,6.362972861314224,6.082319430493964,0.2806534308202595
volando,8.98647093593579,8.7062131114636,0.2802578244721907
aifa,7.903506237582768,7.623715494435249,0.27979074314751884
colegas,8.948208297464511,8.668801060069873,0.27940723739463813
emocional,8.475136449952593,8.195909677730391,0.27922677222220216
equis,9.18757739559151,8.908945665517681,0.2786317300738297
ten,8.649289797086702,8.370809344016724,0.27848045306997804
instalaciones,8.302716206806728,8.024683446814258,0.27803275999247035
rico,6.099597916621803,5.821567032425132,0.27803088419667077
memoria,8.097923407495012,7.820122443745692,0.2778009637493195
busco,8.325084153727424,8.048037386372878,0.2770467673545465
marvel,9.198595941420756,8.921958861378961,0.27663708004179455
faltan,7.694306888277285,7.417797173883791,0.2765097143934936
niñas,7.175199430401279,6.8987982539405275,0.2764011764607517
notas,9.008522291358819,8.732388981875092,0.2761333094837273
líneas,8.884291611709568,8.608250397204621,0.27604121450494645
prd,8.558129018689723,8.282206115953132,0.2759229027365908
fría,8.651421101906474,8.37557517797462,0.27584592393185403
posibles,9.017625198129176,8.741781789829144,0.27584340830003207
servicio,6.52660216878511,6.250798764571834,0.275803404213276
lechita,8.766097222677454,8.490467361548237,0.2756298611292163
dr,7.5466924336822965,7.271118729719297,0.2755737039629995
exigir,8.701970054915613,8.426958737917039,0.2750113169985742
vender,8.13971573842977,7.864825753393629,0.2748899850361406
verdadera,8.08281118253675,7.808192741128497,0.2746184414082524
usa,7.230006568900639,6.955737498044685,0.2742690708559543
mascotas,8.692795485581517,8.418531039011818,0.27426444656969906
by,7.989449274016802,7.715194443002502,0.27425483101430004
discriminación,8.804367261238621,8.53034371401832,0.27402354722030076
asamblea,8.65213230320242,8.37850968517505,0.2736226180273693
sabor,7.7419078004832995,7.468297731102351,0.2736100693809487
cambiar,7.204932095154777,6.93135355177279,0.27357854338198706
conocidos,8.852022351140782,8.578712524294964,0.27330982684581784
comenzó,8.676123759291047,8.403145209678442,0.2729785496126045
propuestas,8.69052790799882,8.417568445594807,0.2729594624040139
agradecidos,9.06741380918701,8.794458274210326,0.272955534976683
interno,9.06741380918701,8.794458274210326,0.272955534976683
escribe,8.645140395679354,8.372191054153282,0.272949341526072
solidaridad,8.535318870483733,8.263417765767548,0.27190110471618567
fé,8.65694914452934,8.38510684589041,0.27184229863892995
prudente,9.039369075861488,8.767808181551704,0.2715608943097845
caído,9.039369075861488,8.767808181551704,0.2715608943097845
fernando,8.547819375088356,8.276297030002688,0.27152234508566764
fuerte,6.491479291282443,6.220077247284157,0.27140204399828605
parejo,9.092267215787187,8.821108366868948,0.2711588489182386
so,8.787605915219299,8.516493753270797,0.2711121619485013
infonavit,8.717573766345776,8.446572237924684,0.2710015284210918
información,6.610441534058229,6.339551838321328,0.27088969573690136
dance,9.091831451593617,8.821108366868948,0.27072308472466844
apartir,9.091831451593617,8.821108366868948,0.27072308472466844
inquilino,9.091831451593617,8.821108366868948,0.27072308472466844
espacios,8.00249731557889,7.731833312183823,0.27066400339506647
pusiste,9.192384681421476,8.921958861378961,0.27042582004251514
power,9.192384681421476,8.921958861378961,0.27042582004251514
llantas,8.904702608969696,8.634276788927181,0.27042582004251514
considera,9.192384681421476,8.921958861378961,0.27042582004251514
abierta,8.407877677301578,8.13745871523777,0.27041896206380756
comité,8.434558579859422,8.164139617795616,0.2704189620638058
tomó,8.918788047453045,8.648617505781456,0.2701705416715896
pura,7.273455799059505,7.003570890740877,0.26988490831862766
arte,7.333019728640632,7.063290184264844,0.2697295443757879
vida,4.7668795866618865,4.497203747619014,0.26967583904287284
chica,7.458461582273269,7.189411243708302,0.2690503385649672
bienvenida,8.233833445741348,7.964860617543742,0.26897282819760626
vibra,8.441884882099012,8.172912053901408,0.2689728281976045
pinche,6.710828725862608,6.441926436938004,0.268902288924604
flor,8.367010236604132,8.098530870130004,0.2684793664741285
especialmente,8.584873361165215,8.316506359265558,0.2683670018996569
ganen,8.995863387366674,8.727692577898065,0.26817080946860905
amante,8.871132957550882,8.60310760637968,0.2680253511712021
madero,8.955842033529905,8.688029289378163,0.26781274415174217
población,7.767790506152385,7.4999962295655465,0.2677942765868382
agradecimiento,8.874390298061478,8.606624238161269,0.2677660599002092
confío,8.971468305281958,8.704369738435418,0.2670985668465402
40,7.462920957588662,7.195906734289974,0.2670142232986885
alfonso,9.008522291358819,8.741781789829144,0.2667405015296751
muestra,7.874759746179085,7.608319033612124,0.2664407125669612
barra,8.527816707781506,8.26147977581241,0.26633693196909647
femenil,8.933281815889671,8.666957687041691,0.2663241288479803
verse,9.087024165763651,8.821108366868948,0.26591579889470296
bellos,8.692795485581517,8.42695873791704,0.2658367476644763
embarazada,9.18757739559151,8.921958861378961,0.26561853421254966
opina,9.18757739559151,8.921958861378961,0.26561853421254966
descubierto,9.18757739559151,8.921958861378961,0.26561853421254966
docentes,9.18757739559151,8.921958861378961,0.26561853421254966
educativo,9.03035982311015,8.765104629291791,0.2652551938183585
ritmo,8.6684004034968,8.403145209678442,0.2652551938183585
checo,9.097125519422411,8.831870325604052,0.2652551938183585
bts,8.971468305281956,8.7062131114636,0.2652551938183567
podrían,8.395128550312766,8.129886373143027,0.2652421771697391
poder,5.87787680659937,5.612686753835647,0.26519005276372276
yodefiendoaline,8.649998699314576,8.38510684589041,0.26489185342416555
chico,8.056824002046845,7.7921495547641335,0.2646744472827116
consulta,7.480905955629464,7.216598711717235,0.2643072439122296
manden,8.21977290772925,7.955470325221511,0.26430258250773964
media,7.568429816564645,7.304130205209685,0.2642996113549607
expresión,8.34599085794842,8.081774020350048,0.2642168375983722
señorita,8.690682113791935,8.426958737917039,0.26372337587489625
mérito,9.005255838797556,8.741781789829144,0.263474048968412
nubes,8.558129018689723,8.295193859154761,0.2629351595349618
municipios,8.025750818954736,7.763031870209903,0.2627189487448325
tantito,8.824659901296158,8.56237207523771,0.2622878260584489
fuente,8.51232124665475,8.250082654229649,0.26223859242510095
chicos,8.406535889195851,8.14452611778797,0.2620097714078806
grandeza,8.845811091141504,8.583851541672175,0.26195954946932964
insta,8.38465716256938,8.12274258142292,0.2619145811464616
25,7.577867786352571,7.316223901191972,0.26164388516059933
gatos,8.531095408054584,8.269547211960987,0.2615481960935977
pinché,8.369839908379104,8.109371934031858,0.26046797434724667
caballo,8.750551929142437,8.490467361548237,0.26008456759420007
facultad,9.091831451593617,8.831870325604052,0.2599611259895642
entendió,9.091831451593617,8.831870325604052,0.2599611259895642
disco,8.441884882099014,8.182228833538922,0.2596560485600925
esposa,7.58125191017391,7.321624559384065,0.2596273507898452
llevaba,8.908186943627744,8.648617505781456,0.25956943784628805
novios,8.827627269056068,8.568465712338798,0.25916155671727026
boda,7.756228653489754,7.497082008552162,0.25914664493759165
plantas,8.864681255132929,8.605877763732524,0.25880349140040515
hermosa,6.000559401392546,5.741847964666065,0.25871143672648067
terapia,8.149034747468578,7.890504701887162,0.25853004558141635
ceniza,8.92521313112402,8.666957687041691,0.25825544408232837
instante,8.908186943627744,8.650617237984436,0.2575697056433075
pastor,8.354430127276517,8.097307150540441,0.25712297673607587
filtros,8.747315126057066,8.490467361548237,0.2568477645088283
2018,8.145391723957848,7.888580093400793,0.25681163055705536
ciencia,8.323996014016124,8.067434891988817,0.25656112202730696
enviar,8.661948701078845,8.40544589753785,0.25650280354099486
mar,6.803525021597107,6.54703302302361,0.25649199857349725
daddy,8.864681255132929,8.608250397204621,0.2564308579283079
necesitaba,8.651421101906472,8.395188677982263,0.2562324239242084
reacción,8.635914430028174,8.379682006103968,0.25623242392420664
jalisco,8.471755601662244,8.215523177738037,0.25623242392420664
muere,8.191812413069018,7.93563252567316,0.2561798873958576
colonias,8.747315126057066,8.491390372425169,0.2559247536318967
luz,6.874027141739542,6.618180878422223,0.2558462633173191
resurrección,9.150940851518595,8.895932469656401,0.25500838186219354
caros,9.150940851518595,8.895932469656401,0.25500838186219354
empiece,9.150940851518595,8.895932469656401,0.25500838186219354
casual,8.971468305281958,8.717382934296698,0.2540853709852602
elige,8.995863387366674,8.741781789829144,0.2540815975375299
invitación,7.8276133354229005,7.573566711680745,0.2540466237421555
agenda,8.088260895203925,7.834501827325053,0.2537590678788719
corazón,6.067763017312142,5.814027448753424,0.25373556855871815
impacto,8.651421101906474,8.39812004175169,0.25330106015478293
formas,8.405255478765014,8.152965387116067,0.25229009164894656
analizar,9.17420085933604,8.921958861378961,0.25224199795707847
pregunten,9.17420085933604,8.921958861378961,0.25224199795707847
responsabilidades,8.918788047453045,8.666957687041691,0.2518303604113541
acoso,8.918788047453043,8.666957687041691,0.2518303604113523
mantenimiento,8.877668998334558,8.626237738168912,0.25143126016564565
reconocimiento,7.951400825612281,7.7000632522490475,0.2513375733632337
walmart,8.56161335334777,8.31028274310296,0.2513306102448105
presidencial,8.904702608969696,8.653532853634687,0.2511697553350096
hospital,7.710457948334946,7.459556666069317,0.25090128226562847
aficionados,8.741198746501,8.490467361548237,0.25073138495276304
masaje,8.299008767607283,8.048634609269197,0.2503741583380865
campeonato,8.908186943627744,8.658007798103688,0.25017914552405607
bloqueado,8.884291611709568,8.634276788927181,0.2500148227823864
suscribo,8.991713985959326,8.741781789829144,0.2499321961301817
apellido,8.991713985959326,8.741781789829144,0.2499321961301817
sra,8.321826813216827,8.071957448731846,0.2498693644849812
reglamento,8.565664511857907,8.315823057808647,0.2498414540492604
vive,7.064980813301356,6.815148336226652,0.24983247707470468
perder,7.150897173465251,6.901156274913461,0.2497408985517895
mujer,6.338085327633364,6.088430679832277,0.24965464780108704
bendecidos,8.377425726240451,8.127961186309005,0.2494645399314468
votar,7.689123270733192,7.439681830624269,0.24944144010892266
lucha,7.4243173670777765,7.175224705568702,0.24909266150907428
actual,7.7355115402663435,7.486499109113968,0.2490124311523756
condición,9.107435163023778,8.858520418262675,0.24891474476110353
artistas,8.560021527868308,8.311417201888629,0.24860432597967907
vivimos,8.309919663068342,8.061647805130477,0.24827185793786555
petición,8.450741367867877,8.202785289096457,0.2479560787714199
abrazos,7.2849299078897465,7.037553934320854,0.24737597356889207
música,6.545012608279115,6.298571312014462,0.24644129626465272
paris,9.06741380918701,8.821108366868948,0.24630544231806084
recomendaciones,8.663543649963431,8.417568445594808,0.24597520436862297
darles,8.787605915219299,8.542466262075278,0.24513965314402064
movimiento,7.9179124352580486,7.673037705092443,0.24487473016560557
ayala,8.98647093593579,8.741781789829144,0.24468914610664605
frustración,8.98647093593579,8.741781789829144,0.24468914610664605
pacífico,8.336600565626188,8.09246130510068,0.2441392605255075
perfil,7.906890361404106,7.6627804855368575,0.24410987586724886
despertó,9.139704423592564,8.895932469656401,0.2437719539361627
preguntando,9.139704423592564,8.895932469656401,0.2437719539361627
sucedió,9.139704423592564,8.895932469656401,0.2437719539361627
vuela,9.139704423592564,8.895932469656401,0.2437719539361627
escrito,8.560021527868308,8.316506359265558,0.2435151686027499
ahora,5.126084500734369,4.882648686159957,0.2434358145744122
pedro,7.738024233139296,7.494676837955258,0.24334739518403747
comercial,8.422694931491854,8.179458676186078,0.24323625530577608
rumbo,7.869334383074237,7.626220426602743,0.24311395647149325
olvido,8.554042294306084,8.311417201888629,0.24262509241745533
mundo,5.629915409965672,5.387401600576966,0.24251380938870604
partido,6.626011689823695,6.383515190184345,0.24249649963935038
repito,9.150940851518595,8.908945665517681,0.24199518600091352
ayude,8.948208297464511,8.7062131114636,0.24199518600091174
necesario,7.632168943331522,7.390605084963375,0.24156385836814742
proceso,7.236847114140905,6.995286985355622,0.24156012878528266
encontró,8.908186943627744,8.666957687041691,0.24122925658605254
afortunadamente,8.692795485581517,8.451661395301613,0.2411340902799033
grande,6.424667100725984,6.183887975019862,0.2407791257061227
ahhh,8.586702430426152,8.345976678380243,0.2407257520459094
año,5.023526746295985,4.782815320350129,0.24071142594585648
incluso,7.6709175287773546,7.430291538302037,0.2406259904753174
instagram,7.2521748150976775,7.011645083835618,0.24052973126205934
to,7.709476689653608,7.4690141920623985,0.24046249759120997
rey,7.72328004194421,7.483114985292629,0.2401650566515805
marketing,9.005255838797556,8.765104629291791,0.24015120950576474
nel,9.021510034560448,8.781445078349046,0.2400649562114019
clara,8.720840218907037,8.481131714416298,0.23970850449073922
24,7.067713069036081,6.828755667733403,0.23895740130267829
espectacular,8.203768419362165,7.964860617543742,0.23890780181842253
altos,8.657427270407366,8.418531039011818,0.2388962313955485
avanzando,8.466587539483589,8.228811680819016,0.2377758586645733
ética,8.904702608969696,8.666957687041691,0.23774492192800523
jalo,8.904702608969696,8.666957687041691,0.23774492192800523
ataques,8.904702608969696,8.666957687041691,0.23774492192800523
cadena,8.6492897970867,8.411611480251628,0.23767831683507268
transformar,9.005255838797556,8.767808181551704,0.23744765724585193
líquido,9.005255838797556,8.767808181551704,0.23744765724585193
lamento,8.750551929142437,8.5134624697454,0.23708945939703696
tranquilo,8.25610300229872,8.019033594043,0.23706940825572076
burro,8.676123759291047,8.439081285973998,0.23704247331704842
imagina,8.991713985959326,8.754794985690424,0.23691900026890167
envía,8.978364186243715,8.741781789829144,0.2365823964145708
aprecio,8.798698685999485,8.562372075237707,0.2363266107617772
recordó,8.963594126797888,8.727692577898065,0.2359015488998235
operación,8.827627269056068,8.591725720156244,0.2359015488998235
ómicron,8.499237500861533,8.26341776576755,0.23581973509398324
ale,8.745475743410429,8.509691817408797,0.23578392600163234
piden,8.095294285883956,7.859576301070916,0.2357179848130393
costumbre,8.34599085794842,8.11032034640172,0.23567051154670082
humildad,9.06741380918701,8.831870325604052,0.23554348358295663
tomaron,9.06741380918701,8.831870325604052,0.23554348358295663
relación,7.662966065586027,7.4274302904049065,0.23553577518112068
obras,7.841763443291822,7.606621294720852,0.23514214857097038
candidato,8.064750844935313,7.829705581507688,0.235045263427625
intentar,8.381111029834363,8.146231151343562,0.23487987849080127
máximo,8.019047773611177,7.784328190066161,0.234719583545016
fb,8.291223174184664,8.057071362965475,0.2341518112191885
bruno,8.831086602150702,8.597233945839037,0.23385265631166519
obra,7.2797664854315265,7.045913829119861,0.23385265631166519
gobierno,5.937471041771128,5.703970700189227,0.2335003415819017
69,9.091831451593617,8.858520418262675,0.23331103333094205
bonitas,7.898079275714721,7.664831031777784,0.233248243936937
lago,8.891160756131466,8.658007798103688,0.23315295802777847
14,7.288385769525209,7.055537439230434,0.23284833029477436
camión,8.299600931931408,8.066814657906905,0.23278627402450347
circo,8.598059296790781,8.365733158284716,0.23232613850606576
alta,7.772492041546232,7.5402055588284185,0.2322864827178135
familia,5.831082289090907,5.598830115103666,0.2322521739872414
labor,8.023844019428545,7.7921495547641335,0.23169446466441102
poesía,8.98647093593579,8.754794985690424,0.23167595024536602
cuidar,8.264621637627954,8.033341942282012,0.2312796953459415
solución,7.935276297517543,7.7042130577627175,0.23106323975482557
imágenes,8.264283371937426,8.033341942282012,0.2309414296554131
manzana,9.139704423592564,8.908945665517681,0.23075875807488266
12,6.488747035547717,6.258115016206631,0.23063201934108601
cuidando,8.760861572743806,8.53034371401832,0.23051785872548614
virtual,8.236489502291073,8.006661039724166,0.22982846256690692
apuesta,9.150940851518595,8.921958861378961,0.2289819901396335
manejo,8.441884882099014,8.21300744252624,0.2288774395727735
legislativo,8.753109479475821,8.524960023843983,0.2281494556318382
defender,7.480343767103913,7.252206246443912,0.2281375206600016
daré,8.995863387366674,8.767808181551704,0.22805520581496985
salía,8.995863387366672,8.767808181551704,0.22805520581496808
ejecutivo,8.601634707184537,8.373724959666974,0.22790974751756288
virgen,8.683786232830176,8.455962530246916,0.2278237025832599
acompañar,8.750551929142437,8.522852762067634,0.2276991670748032
transmisión,8.274799491182401,8.047147310187585,0.22765218099481643
lugar,5.74027976327131,5.512688463741504,0.2275912995298066
liguilla,8.89439296536833,8.666957687041691,0.227435278326638
molestia,9.048543645195586,8.821108366868948,0.227435278326638
vecina,9.048543645195586,8.821108366868948,0.227435278326638
800,8.760861572743805,8.533426294417168,0.22743527832663624
feo,7.580372718520067,7.353144086925735,0.2272286315943317
cambió,9.008522291358819,8.781445078349046,0.2270772130097729
carmen,8.753109479475823,8.52603226646605,0.2270772130097729
buscas,9.008522291358819,8.781445078349046,0.2270772130097729
tarea,7.956789137896734,7.729866738141427,0.22692239975530626
bonita,6.764885552560634,6.537985110799692,0.22690044176094215
distintas,8.712194954171125,8.485296735324079,0.22689821884704564
dolor,7.364511198226274,7.138008308989897,0.22650288923637696
tendencia,8.787605915219299,8.562113773953095,0.2254921412662032
sano,8.481053678776092,8.256534016099707,0.22451966267638568
económico,8.33892345539822,8.114461091408787,0.2244623639894332
motor,8.740450575483678,8.516493753270797,0.22395682221288027
volviendo,8.991713985959326,8.767808181551704,0.22390580440762164
bailando,8.904702608969696,8.681005421932673,0.22369718703702368
casita,8.579408825899122,8.35576737115102,0.22364145474810293
robo,8.460642681515965,8.237036018117225,0.22360666339874058
quizá,7.956789137896734,7.733216850092593,0.2235722878041404
subí,8.745475743410429,8.52235072140094,0.22312502200948892
sobrino,8.601634707184537,8.37850968517505,0.22312502200948714
agua,6.261404148649047,6.038678716675579,0.22272543197346728
vivienda,8.851105158970299,8.62913777154997,0.22196738742032807
verme,8.624740199348627,8.403145209678442,0.22159498967018543
revisión,8.855789259535275,8.634276788927181,0.22151247060809354
desayuno,7.883892737575124,7.662620190591074,0.22127254698404997
andan,7.537302141360065,7.316096374569234,0.22120576679083115
deseos,7.317161979007602,7.095977255323582,0.22118472368401942
identidad,8.571790465812356,8.35067821377409,0.22111225203826557
progreso,8.60163470718454,8.381118987618091,0.220515719566448
felizsabado,9.092049333690401,8.871533614123955,0.22051571956644622
comunismo,9.091831451593617,8.871533614123955,0.22029783746966203
justicia,7.064946801431184,6.844735488496442,0.22021131293474117
cita,7.782245085292331,7.562051565985303,0.22019351930702769
comienzo,8.705127551620924,8.48529673532408,0.21983081629684342
echar,8.403978338862464,8.184212571126634,0.21976576773582934
conocía,8.98647093593579,8.767808181551704,0.218662754384086
antigua,8.98647093593579,8.767808181551704,0.218662754384086
apoyan,9.000047512201931,8.781445078349046,0.21860243385288491
tercera,8.104524283260403,7.886064358188999,0.21845992507140455
mayores,8.15109236717094,7.933090557608967,0.21800180956197224
demostrar,8.451547394390099,8.233685906166059,0.21786148822403995
365,9.139704423592564,8.921958861378961,0.21774556221360264
atentos,8.871132957550882,8.653532853634687,0.21760010391619566
nostalgia,8.871132957550882,8.653532853634687,0.21760010391619566
aquellas,8.871132957550882,8.653532853634687,0.21760010391619566
documental,8.87113295755088,8.653532853634687,0.2176001039161939
chayote,8.87113295755088,8.653532853634687,0.2176001039161939
sigamos,8.597861104366846,8.380371423791987,0.21748968057485918
chingando,8.884291611709568,8.666957687041691,0.2173339246678765
semanas,7.772231726551875,7.5549572284964315,0.21727449805544374
oferta,8.558129018689723,8.341097633781324,0.2170313849083989
productiva,8.851105158970299,8.634276788927181,0.2168283700431175
beca,8.851105158970299,8.634276788927181,0.2168283700431175
camino,6.7724358942395995,6.555620719997635,0.2168151742419644
mirando,8.904702608969696,8.688029289378163,0.2166733195915338
lenguaje,8.845811091141504,8.62913777154997,0.2166733195915338
cultura,7.4062879453235295,7.190264850662193,0.2160230946613364
vacunas,8.255061116904566,8.039241801315145,0.21581931558942102
